                                0.050000                              0.00916666                                  164.30                                18088.90                                       4                                18088.90                                  488.44                                17600.46                                       0                                  488.44                                       3                                0.005000                                       0                                       0
                                0.042500                              0.00354166                                  526.58                               149209.45                                       2                               149209.45                                  526.58                               148682.87                                       0                                  526.58                                       3                                       0                                       0                                       0
                                0.010000                              0.00083333                                    0.53                                  631.96                                      10                                  644.46                                   -7.73                                  639.69                                   12.50                                   -7.73                                       0                                       0                                       0                                      99
                                0.027500                              0.00229166                                  804.79                               351991.05                                       6                               351991.05                                 4005.61                               347985.44                                       0                                 4005.61                                       2                                       0                                       0                                       0
                                0.050000                              0.00916666                                  930.98                               102492.56                                      12                               102492.56                                 9788.10                                92704.46                                       0                                 9788.10                                       3                                0.005000                                       0                                       0
                                0.010000                              0.00083333                                  446.37                               536095.86                                       4                               536095.86                                 1337.99                               534757.87                                       0                                 1337.99                                       1                                       0                                       0                                       0
                                0.050000                              0.00916666                                  127.55                                14042.29                                      11                                14042.29                                 1224.58                                12817.71                                       0                                 1224.58                                       3                                0.005000                                       0                                       0
                                0.050000                              0.00916666                                 4291.29                               472432.77                                       9                               472432.77                                33258.49                               439174.28                                       0                                33258.49                                       3                                0.005000                                       0                                       0
                                0.032500                              0.00270833                                  258.91                                95729.59                                       6                                95858.34                                 1287.57                                94570.77                                       0                                 1158.82                                       2                                       0                                  128.75                                       0
                                0.050000                              0.00916666                                  438.52                                48278.06                                       4                                48278.06                                 1303.65                                46974.41                                       0                                 1303.65                                       3                                0.005000                                       0                                       0
                                0.010000                              0.00083333                                    0.46                                  542.27                                      13                                  554.77                                   -7.04                                  549.31                                   12.50                                   -7.04                                       1                                       0                                       0                                       0
                                0.050000                              0.00916666                                  362.34                                39644.50                                       8                                39891.33                                 2468.32                                37423.01                                       0                                 2221.49                                       3                                0.005000                                  246.83                                       0
                                0.042500                              0.00354166                                 1850.66                               524392.97                                       7                               524392.97                                11006.47                               513386.50                                       0                                11006.47                                       3                                       0                                       0                                       0
                                0.042500                              0.00354166                                 1362.70                               386127.89                                      11                               386127.89                                13412.64                               372715.25                                       0                                13412.64                                       3                                       0                                       0                                       0
                                0.020000                              0.00166666                                   14.18                                 8515.01                                       8                                 8524.88                                   98.77                                 8426.11                                       0                                   88.90                                       1                                       0                                    9.87                                       0
                                0.050000                              0.00916666                                  822.88                                90591.71                                      13                                90591.71                                 9395.82                                81195.89                                       0                                 9395.82                                       3                                0.005000                                       0                                       0
                                0.050000                              0.00916666                                    5.13                                  552.61                                       9                                  565.11                                   27.24                                  525.37                                   12.50                                   27.24                                       3                                0.005000                                       0                                       0
                                0.010000                              0.00083333                                    8.81                                10577.71                                       5                                10581.22                                   35.18                                10546.04                                       0                                   31.67                                       1                                       0                                    3.51                                       0
                                0.020000                              0.00166666                                    6.56                                 3944.40                                       6                                 3944.40                                   32.69                                 3911.71                                       0                                   32.69                                       1                                       0                                       0                                       0
                                0.050000                              0.00916666                                 2953.78                               324889.33                                       2                               325184.70                                 2953.78                               322230.92                                       0                                 2658.41                                       3                                0.005000                                  295.37                                       0
                                0.042500                              0.00354166                                 2086.30                               590953.41                                       2                               591162.04                                 2086.30                               589075.74                                       0                                 1877.67                                       3                                       0                                  208.63                                       0
                                0.042500                              0.00354166                                 1436.35                               406996.51                                      11                               406996.51                                14137.53                               392858.98                                       0                                14137.53                                       3                                       0                                       0                                       0
                                0.017500                              0.00145833                                    4.24                                 2912.12                                      13                                 2912.12                                   50.42                                 2861.70                                       0                                   50.42                                       1                                       0                                       0                                       0
                                0.050000                              0.00916666                                  884.12                                97334.45                                      13                                97334.45                                10095.16                                87239.29                                       0                                10095.16                                       3                                0.005000                                       0                                       0
                                0.032500                              0.00270833                                  146.24                                54143.92                                      11                                54143.92                                 1444.73                                52699.19                                       0                                 1444.73                                       2                                       0                                       0                                       0
                                0.050000                              0.00916666                                  140.31                                15447.52                                      12                                15447.52                                 1475.19                                13972.33                                       0                                 1475.19                                       3                                0.005000                                       0                                       0
                                0.020000                              0.00166666                                    1.31                                  777.32                                      12                                  789.82                                    1.78                                  775.54                                   12.50                                    1.78                                       1                                       0                                       0                                       0
                                0.017500                              0.00145833                                   73.91                                50760.65                                       8                                50760.65                                  515.14                                50245.51                                       0                                  515.14                                       1                                       0                                       0                                       0
                                0.042500                              0.00354166                                 1148.14                               325330.25                                       9                               325330.25                                 9072.45                               316257.80                                       0                                 9072.45                                       3                                       0                                       0                                       0
                                0.010000                              0.00083333                                  179.72                               215649.79                                      12                               215846.65                                 1968.68                               213877.97                                       0                                 1771.82                                       1                                       0                                  196.86                                       0
                                0.050000                              0.00916666                                  309.32                                34054.43                                       5                                34054.43                                 1220.54                                32833.89                                       0                                 1220.54                                       3                                0.005000                                       0                                       0
                                0.020000                              0.00166666                                    1.11                                  656.78                                       9                                  669.28                                   -3.68                                  660.46                                   12.50                                   -3.68                                       1                                       0                                       0                                       0
                                0.010000                              0.00083333                                  406.28                               487949.30                                       5                               487949.30                                 1623.09                               486326.21                                       0                                 1623.09                                       1                                       0                                       0                                       0
                                0.020000                              0.00166666                                    1.58                                  939.72                                       2                                  952.22                                  -10.92                                  950.64                                   12.50                                  -10.92                                       1                                       0                                       0                                       0
                                0.027500                              0.00229166                                  568.31                               248562.85                                       4                               248562.85                                 1701.04                               246861.81                                       0                                 1701.04                                       2                                       0                                       0                                       0
                                0.010000                              0.00083333                                   80.20                                96323.95                                       3                                96323.95                                  160.33                                96163.62                                       0                                  160.33                                       1                                       0                                       0                                       0
                                0.050000                              0.00916666                                 6714.28                               739182.51                                       7                               739182.51                                39381.86                               699800.65                                       0                                39381.86                                       3                                0.005000                                       0                                       0
                                0.010000                              0.00083333                                  367.45                               441316.64                                       8                               441316.64                                 2565.74                               438750.90                                       0                                 2565.74                                       1                                       0                                       0                                       0
                                0.027500                              0.00229166                                  974.66                               426283.80                                       9                               426283.80                                 7735.17                               418548.63                                       0                                 7735.17                                       2                                       0                                       0                                       0
                                0.010000                              0.00083333                                  377.05                               452846.02                                       9                               452846.02                                 3007.63                               449838.39                                       0                                 3007.63                                       1                                       0                                       0                                       0
                                0.020000                              0.00166666                                   20.83                                12521.00                                       7                                12521.00                                  124.45                                12396.55                                       0                                  124.45                                       1                                       0                                       0                                       0
                                0.020000                              0.00166666                                   12.57                                 7558.60                                      13                                 7558.60                                  149.49                                 7409.11                                       0                                  149.49                                       1                                       0                                       0                                       0
                                0.032500                              0.00270833                                   82.52                                30551.96                                       5                                30551.96                                  328.73                                30223.23                                       0                                  328.73                                       2                                       0                                       0                                       0
                                0.050000                              0.00916666                                 5040.83                               554950.84                                      11                               554950.84                                48397.00                               506553.84                                       0                                48397.00                                       3                                0.005000                                       0                                       0
                                0.020000                              0.00166666                                   31.37                                18855.46                                      10                                18855.46                                  280.44                                18575.02                                       0                                  280.44                                       1                                       0                                       0                                       0
                                0.010000                              0.00083333                                    8.53                                10245.77                                       6                                10245.77                                   42.56                                10203.21                                       0                                   42.56                                       1                                       0                                       0                                       0
                                0.050000                              0.00916666                                 2059.39                               226720.38                                       9                               226720.38                                15960.73                               210759.65                                       0                                15960.73                                       3                                0.005000                                       0                                       0
                                0.010000                              0.00083333                                  586.55                               704449.79                                      11                               704449.79                                 5843.53                               698606.26                                       0                                 5843.53                                       1                                       0                                       0                                       0
                                0.032500                              0.00270833                                   79.99                                29615.98                                       6                                29615.98                                  397.79                                29218.19                                       0                                  397.79                                       2                                       0                                       0                                       0
                                0.042500                              0.00354166                                 1273.13                               360748.19                                       6                               360748.19                                 6320.89                               354427.30                                       0                                 6320.89                                       3                                       0                                       0                                       0
                                0.020000                              0.00166666                                    0.87                                  510.49                                      13                                  522.99                                   -2.21                                  512.70                                   12.50                                   -2.21                                       1                                       0                                       0                                       0
                                0.032500                              0.00270833                                  251.91                                92995.12                                      12                                93268.51                                 2733.93                                90534.58                                       0                                 2460.54                                       2                                       0                                  273.39                                       0
                                0.017500                              0.00145833                                    2.74                                 1881.97                                      11                                 1881.97                                   27.18                                 1854.79                                       0                                   27.18                                       1                                       0                                       0                                       0
                                0.050000                              0.00916666                                  422.94                                46562.06                                       9                                46562.06                                 3277.86                                43284.20                                       0                                 3277.86                                       3                                0.005000                                       0                                       0
                                0.032500                              0.00270833                                  244.80                                90345.49                                      13                                90634.92                                 2894.36                                87740.56                                       0                                 2604.93                                       2                                       0                                  289.43                                       0
